species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,winter_wheat_presence,Land_cover
Lepus europaeus,52.01439,0.73161,2023-06-10,-0.768223459709463,299.0021047849788,-0.4509761808894126,-0.4295435667725651,-0.4509761808894126,0.7920943418544557,-0.7268860258622487,1.188013503051727,0.4295435667725651,0,Improved grassland
Lepus europaeus,52.990098,-1.857693,2025-02-02,-0.7016935298852631,276.16903937007874,-0.5008220078161212,-0.2723438048025867,-0.5008220078161212,0.7357133943764448,-0.6770488991057503,1.1032509370412205,0.2723438048025867,0,Improved grassland
Lepus europaeus,51.18497,-2.27411,2024-08-30,-0.3874248118998676,289.2485721784777,-0.2554973391297591,-0.1784597228613109,-0.2554973391297591,0.4705573429423229,-0.4148263113630457,0.7057687198917665,0.1784597228613109,0,Improved grassland
Lepus europaeus,52.66216,-0.73044,2024-03-05,-0.5558374922314644,280.29405294117646,-0.4417702234805725,-0.0725851871460476,-0.4417702234805725,0.4833912757359685,-0.4949575114592819,0.7249042027742457,0.0725851871460476,0,Arable
Lepus europaeus,52.808531,-2.350061,2024-09-01,-0.5329297960608763,292.27307735742517,-0.430446243761006,-0.1518859693729781,-0.430446243761006,0.5103207914665128,-0.5306261286035255,0.7653956539632419,0.1518859693729781,0,Arable
Lepus europaeus,52.01372,0.73403,2023-04-28,-0.2711288389626283,288.35420697412826,-0.1811045874254223,-0.1353545184157048,-0.1811045874254223,0.3172750950330251,-0.3041707890411269,0.4758616362507715,0.1353545184157048,0,Improved grassland
Lepus europaeus,50.64078,-2.55038,2023-05-22,-0.646982419800157,291.9322541159628,-0.3603334728877126,-0.3188639312736523,-0.3603334728877126,0.666832574745259,-0.6052719750195404,1.0001507510989551,0.3188639312736523,0,Improved grassland
Lepus europaeus,50.858221,-2.689727,2023-04-10,-0.6713617684182256,285.085,-0.5628612336765616,-0.1108876205690525,-0.5628612336765616,0.6441419120344459,-0.6322467749103372,0.9660554772208986,0.1108876205690525,0,Improved grassland
Lepus europaeus,54.219501,-0.29855,2023-04-19,-0.6687231155404265,284.8195707879565,-0.4884127163773643,-0.2042262408244296,-0.4884127163773643,0.6488281888054971,-0.6156148238658625,0.9731072051139495,0.2042262408244296,0,Improved grassland
Lepus europaeus,51.96258,0.753687,2024-05-23,-0.5954576534099942,292.12884589426324,-0.4482472050152497,-0.1630529299587927,-0.4482472050152497,0.5619131590536607,-0.5518761278317116,0.8427713826596881,0.1630529299587927,0,Improved grassland
Lepus europaeus,56.40765,-3.54109,2024-05-31,-0.7249296752608494,292.43789851268593,-0.4406165180676119,-0.3317023421240351,-0.4406165180676119,0.7329123599724559,-0.6641306755098717,1.0992129926954035,0.3317023421240351,0,Arable
Lepus europaeus,56.411253,-3.21708,2023-09-22,-0.1970272951367921,291.41826771653547,-0.093058939256815,-0.1368933094222555,-0.093058939256815,0.2630733178803883,-0.2267935345621074,0.3945267022948153,0.1368933094222555,0,Arable
Lepus europaeus,54.42649,-0.809426,2023-06-21,-0.7573795379639492,296.9299887514061,-0.4920491350471652,-0.3448832872973762,-0.4920491350471652,0.799444849005137,-0.7141080608767507,1.1990536878072404,0.3448832872973762,0,Improved grassland
Lepus europaeus,54.89885,-3.99118,2024-09-12,-0.7472781141349838,290.6032868686869,-0.5017224754699996,-0.2572845941613473,-0.5017224754699996,0.7608066588947124,-0.6708273060938688,1.1410501035191687,0.2572845941613473,0,Improved grassland
Lepus europaeus,53.306802,-1.916178,2024-03-10,-0.5960674234552038,278.85470603674537,-0.3847265394166188,-0.2585036390953989,-0.3847265394166188,0.6545278319669365,-0.5882749220371578,0.9814957280760892,0.2585036390953989,0,Calcareous grassland
Lepus europaeus,54.560753,-1.073907,2022-06-17,-0.7135511040181525,293.47368774703557,-0.4801476119075796,-0.2998569103463805,-0.4801476119075796,0.7320257663356923,-0.6762843086739111,1.0979259106789254,0.2998569103463805,0,Improved grassland
Lepus europaeus,50.854222,-0.344755,2023-05-28,-0.751712602947671,294.98881744397335,-0.4579180306717569,-0.3722734980957773,-0.4579180306717569,0.7850145640243424,-0.6998183425626829,1.1774117677295344,0.3722734980957773,0,Calcareous grassland
Lepus europaeus,51.18776,-2.03878,2024-04-04,-0.616325555026714,284.63610236220467,-0.3524919614673084,-0.3296013502279069,-0.3524919614673084,0.6401792103372298,-0.6043047384625607,0.9601810776825632,0.3296013502279069,0,Arable
Lepus europaeus,52.73079,-3.416,2022-04-21,-0.6981631808938469,288.25794150731156,-0.5264643136968693,-0.222453909021906,-0.5264643136968693,0.7155930733816659,-0.670203699957396,1.0732473413045076,0.222453909021906,0,Improved grassland
Lepus europaeus,54.035128,-2.727492,2022-06-20,-0.7174513182494557,295.76387795275593,-0.5103987837487707,-0.2528489981068326,-0.5103987837487707,0.7162381300037676,-0.6684565788936673,1.0742479440783514,0.2528489981068326,0,Improved grassland
Lepus europaeus,54.92445,-4.32501,2024-04-30,-0.6239280571456848,289.4424981877265,-0.4723090827654105,-0.191934130418779,-0.4723090827654105,0.6351690966263368,-0.6060298042502092,0.9526440013753492,0.191934130418779,0,Improved grassland
Lepus europaeus,52.52601,0.48898,2024-05-19,-0.6433758167556596,298.679300087489,-0.4811918561875652,-0.1251894480385341,-0.4811918561875652,0.6488824299838958,-0.5682975752309083,0.9730967232316844,0.1251894480385341,0,Arable
Lepus europaeus,55.98708,-2.83119,2024-03-01,-0.6178542829647703,280.0537992125984,-0.4816548540369162,-0.1230588026010162,-0.4816548540369162,0.5784993052573508,-0.5685292781464132,0.8676016044895356,0.1230588026010162,0,Arable
Lepus europaeus,51.99938,-0.1806,2023-06-24,-0.7127937550678324,302.53123359580053,-0.4651315334205758,-0.3028708940936802,-0.4651315334205758,0.6903682430728961,-0.6634394246940096,1.0354464004432975,0.3028708940936802,0,Arable
Lepus europaeus,53.039603,-1.929117,2025-02-01,-0.727336365552829,275.7957745098039,-0.4896234315093208,-0.3125404426229478,-0.4896234315093208,0.7458168781429837,-0.6967643962057485,1.1185615420505048,0.3125404426229478,0,Calcareous grassland
Lepus europaeus,52.14932,0.361884,2025-04-22,-0.5755241233573456,291.17688899181724,-0.4688544138713459,-0.0741129638251367,-0.4688544138713459,0.5049192105894099,-0.5075579283162067,0.7572631569909382,0.0741129638251367,0,Arable
Lepus europaeus,52.162263,0.703348,2022-01-09,-0.6903669190326056,278.27615485564303,-0.4759411638590638,-0.2157546500459865,-0.4759411638590638,0.6727855935386002,-0.616529176755691,1.0089738756383997,0.2157546500459865,0,Suburban
Lepus europaeus,52.840553,-1.141123,2023-08-03,-0.5723898425676449,295.99190288713913,-0.4975893996064621,-0.0384552073376249,-0.4975893996064621,0.5070217586889626,-0.5149510609136768,0.760428634754961,0.0384552073376249,0,Arable
Lepus europaeus,53.886625,-1.11992,2025-03-02,-0.511843577747527,281.0377338603426,-0.4729738723511391,0.0064430297036068,-0.4729738723511391,0.4443684587835898,-0.4614185502771424,0.6664552639907998,-0.0064430297036068,0,Arable
Lepus europaeus,53.207369,-1.166972,2025-02-15,-0.6368907109941015,278.979964848144,-0.4582279232897235,-0.2158019640964583,-0.4582279232897235,0.6353418465430878,-0.6048902830600436,0.9527734727626505,0.2158019640964583,0,Improved grassland
Lepus europaeus,55.94835,-2.86525,2023-01-04,-0.2947716924015715,273.81915649606293,-0.2415030637416166,-0.2043612511937905,-0.2415030637416166,0.4173419884344581,-0.4142571936785205,0.6258177369581177,0.2043612511937905,0,Arable
Lepus europaeus,53.988727,-2.815142,2023-01-20,-0.1899173874608715,275.79275641025646,0.1784692841799308,-0.493887037743289,0.1784692841799308,0.4342307270279819,-0.3495096386726919,0.6512416508734532,0.493887037743289,0,Improved grassland
Lepus europaeus,53.41741,-1.608015,2025-02-01,-0.6799466745449708,275.799875328084,-0.5168894928163805,-0.2187413445385131,-0.5168894928163805,0.699343876306014,-0.6614371031359716,1.0488232646454885,0.2187413445385131,0,Improved grassland
Lepus europaeus,56.123047,-3.986473,2022-04-16,-0.7689515979451131,288.02901902887146,-0.5044438858478874,-0.329334153811479,-0.5044438858478874,0.8049498637970356,-0.7116503619553318,1.2072515516485578,0.329334153811479,0,Arable
Lepus europaeus,53.706656,-2.724878,2023-05-09,-0.649952588609296,295.1518690005647,-0.5010092472496092,-0.1572870687941758,-0.5010092472496092,0.6191152749829997,-0.5915114015258723,0.9285473106430858,0.1572870687941758,0,Arable
Lepus europaeus,50.988687,-1.804048,2023-04-08,-0.5531642018255084,287.8280000000001,-0.4601778815665421,-0.1009703267498052,-0.4601778815665421,0.485297585859851,-0.5246638294649998,0.7278422370660086,0.1009703267498052,0,Arable
Lepus europaeus,54.834358,-4.782132,2023-05-14,-0.3972184566412977,287.6367981703831,-0.1705013630553937,-0.2326589566875182,-0.1705013630553937,0.4732393373759233,-0.3154026760681178,0.7098294381378564,0.2326589566875182,0,Improved grassland
Lepus europaeus,52.1286,-3.25125,2024-10-27,0.0203474226734517,284.80535433070867,0.0606772300610319,-0.0953255635594804,0.0606772300610319,0.0520609249506298,-0.0349797293620666,0.0780858692002193,0.0953255635594804,0,Heather
Lepus europaeus,52.961544,-2.27686,2025-01-11,-0.6895785410895958,275.5414546652294,-0.4855451965249663,-0.2721413049765672,-0.4855451965249663,0.7026112130254951,-0.6679167894978674,1.0537635376393872,0.2721413049765672,0,Improved grassland
Lepus europaeus,56.01359,-2.61532,2024-03-30,0.131089356873482,283.42669076592705,0.306729177570112,-0.3225410181139549,0.306729177570112,0.0332326190594323,-0.0175928437591738,0.0498465190097839,0.3225410181139549,0,Improved grassland
Lepus europaeus,54.998266,-3.968895,2022-01-02,-0.3993111275403171,276.9468700787401,-0.3103742307064654,-0.2357436842525909,-0.3103742307064654,0.5323497050932635,-0.4792168625633021,0.7984301913124281,0.2357436842525909,0,Improved grassland
Lepus europaeus,51.466453,-1.576,2023-01-20,-0.7228021204028282,277.11176727909015,-0.4885581570542714,-0.2942672531185931,-0.4885581570542714,0.7076381451525096,-0.682252320972777,1.0612774211416367,0.2942672531185931,0,Improved grassland
Lepus europaeus,51.18139,-1.80777,2023-06-14,-0.748337964838569,300.23649943757033,-0.5284003672523937,-0.2622381358871148,-0.5284003672523937,0.7509581655159178,-0.6929798302265878,1.1263157121030682,0.2622381358871148,0,Calcareous grassland
Lepus europaeus,56.675379,-2.896977,2024-04-17,-0.5168502499071207,283.0683952005999,-0.3500699960125559,-0.227020544462514,-0.3500699960125559,0.5466001294001724,-0.5296592196188034,0.8197543673448308,0.227020544462514,0,Arable
Lepus europaeus,54.219448,-0.298362,2022-03-27,-0.5528520365626021,283.861240063593,-0.4428708478619071,-0.1221274199268517,-0.4428708478619071,0.5451436997772711,-0.5274588810998943,0.8176037160627334,0.1221274199268517,0,Improved grassland
Lepus europaeus,52.001539,-0.326194,2022-04-16,-0.5124984171137913,290.1373960784314,-0.3028379024867639,-0.2925164459029178,-0.3028379024867639,0.5743944189035189,-0.5225916978721759,0.8615060041062008,0.2925164459029178,0,Arable
Lepus europaeus,51.180064,0.967442,2023-05-24,-0.8046548295622584,293.0716387959866,-0.4886826325628454,-0.4050810339228328,-0.4886826325628454,0.8448587745817238,-0.7451022090411171,1.2671461767253536,0.4050810339228328,0,Improved grassland
Lepus europaeus,54.296446,-2.863387,2024-06-19,-0.5320028246922619,293.02720448179275,-0.3107059863398428,-0.3148311102724282,-0.3107059863398428,0.6538411172216358,-0.5655910611051049,0.9805617010371076,0.3148311102724282,0,Acid grassland
Lepus europaeus,55.241076,-3.191374,2023-08-14,0.166916218066076,288.8951049868766,0.3933620955530667,-0.4051166926417039,0.3933620955530667,0.0569321925687553,-0.0133641912595576,0.0853908141322356,0.4051166926417039,0,Coniferous woodland
Lepus europaeus,54.116759,-0.078687,2023-04-17,-0.5017165137505449,283.2982008348794,-0.1615906354862729,-0.4514163121778035,-0.1615906354862729,0.5753008776815629,-0.5086837747619858,0.8629001195485437,0.4514163121778035,0,Improved grassland
Lepus europaeus,51.235671,-2.051515,2024-08-02,-0.7194174029573099,298.37683422459895,-0.4948306074248946,-0.2599956208232854,-0.4948306074248946,0.7457678631557045,-0.6658038228776041,1.118526229839621,0.2599956208232854,0,Urban
Lepus europaeus,53.80461,-0.430162,2025-03-31,-0.4675894536016059,288.02,-0.4179817131978939,-0.0070813290223383,-0.4179817131978939,0.3648540352981776,-0.4105605049754816,0.5471994735144726,0.0070813290223383,0,Arable
Lepus europaeus,51.324686,-1.279697,2022-03-25,-0.6475851900747653,285.9153846153846,-0.4920288118931932,-0.1891555111474185,-0.4920288118931932,0.6502495849471444,-0.6174635381029929,0.975252286328232,0.1891555111474185,0,Improved grassland
Lepus europaeus,53.99869,-2.78131,2023-04-25,-0.1834726003813553,286.808522875817,-0.0459693505378224,-0.2183961065128422,-0.0459693505378224,0.2943074255885153,-0.2605052355220719,0.4414352104872407,0.2183961065128422,0,Improved grassland
Lepus europaeus,51.381041,0.794507,2022-04-16,-0.6753405305096032,289.0772435897436,-0.4524144955308076,-0.2534819497023303,-0.4524144955308076,0.7167126907978474,-0.6294569634625283,1.074929553274228,0.2534819497023303,0,Improved grassland
Lepus europaeus,51.23334,-2.11297,2024-09-21,-0.6863439682190073,289.88664031620556,-0.548449649304204,-0.1531726110563391,-0.548449649304204,0.6884186263772225,-0.6452621687802117,1.032500363682308,0.1531726110563391,0,Calcareous grassland
Lepus europaeus,50.62055,-2.11373,2022-03-07,-0.704555617210936,284.0911655929372,-0.4944890951033057,-0.2617775172639014,-0.4944890951033057,0.7189525301745758,-0.661599889882202,1.078296353928864,0.2617775172639014,0,Arable
Lepus europaeus,52.819766,-2.350893,2024-06-16,-0.6562176135289816,292.47165616797895,-0.4726195802000214,-0.2834320241981125,-0.4726195802000214,0.6474693643597716,-0.6407602644541697,0.9710802474891248,0.2834320241981125,0,Arable
Lepus europaeus,52.037917,-2.048281,2024-02-02,-0.6869546159824391,278.650343832021,-0.5384422127469054,-0.1402791348115086,-0.5384422127469054,0.6364706987819815,-0.627917674538071,0.95455395754147,0.1402791348115086,0,Improved grassland
Lepus europaeus,52.56144,0.85495,2025-03-05,-0.5880049072586081,282.3607369271149,-0.5012249054498621,-0.0477115395369236,-0.5012249054498621,0.5145274426019404,-0.5333858170225062,0.7716937380525021,0.0477115395369236,0,Improved grassland
Lepus europaeus,56.47823,-3.29334,2022-04-27,-0.3629446428745042,290.80677124183006,-0.4158160066119527,0.076895651513292,-0.4158160066119527,0.2062730612825007,-0.3490534744812187,0.3093513357919894,-0.076895651513292,0,Arable
Lepus europaeus,52.138912,0.299296,2025-03-08,-0.4933877766956698,284.1695991410165,-0.4726780328709697,0.0292363961107554,-0.4726780328709697,0.3758580139233087,-0.4455384363800044,0.5637145922518865,-0.0292363961107554,0,Arable
Lepus europaeus,57.25105,-2.16967,2023-07-19,-0.7136668558549915,292.62874278215224,-0.4204012767737762,-0.3127297893260751,-0.4204012767737762,0.7286029614970042,-0.6382176522663948,1.0927849051268372,0.3127297893260751,0,Arable
Lepus europaeus,56.717242,-2.891193,2023-08-12,0.1808049869693411,286.56960629921264,0.4080371296644712,-0.4032460619135424,0.4080371296644712,0.0051803197856429,0.0057792521775248,0.0077703237216656,0.4032460619135424,0,Arable
Lepus europaeus,56.20968,-2.99363,2025-03-18,-0.3881363742775504,283.1448765859285,-0.3598720059750658,-0.0084382815859065,-0.3598720059750658,0.337862261880311,-0.362320397558912,0.5067109129342944,0.0084382815859065,0,Arable
Lepus europaeus,51.20651,-2.11937,2022-03-28,-0.6468454945184796,287.82478693839744,-0.4822405445649102,-0.1829059911748375,-0.4822405445649102,0.642176590398697,-0.6084548340076893,0.963156549950938,0.1829059911748375,0,Arable
Lepus europaeus,51.1904,-2.09448,2023-01-04,-0.6437143510751606,279.87142857142857,-0.475294368269873,-0.3026132074321515,-0.475294368269873,0.7067132845185116,-0.6834096686197357,1.0598152036183324,0.3026132074321515,0,Deciduous woodland
Lepus europaeus,51.833057,-1.638599,2024-10-20,-0.4332037519120508,286.85794150731164,-0.4540539602344667,0.0772196989786109,-0.4540539602344667,0.308339883622449,-0.3876945870545245,0.4624520231663677,-0.0772196989786109,0,Arable
Lepus europaeus,51.293935,-1.786261,2022-07-09,-0.7115977697912999,303.2622204724409,-0.5957647386365125,-0.1064753475837445,-0.5957647386365125,0.6488944727407342,-0.6551645662472281,0.9732079250338698,0.1064753475837445,0,Arable
Lepus europaeus,52.67937,-3.18713,2023-06-29,-0.6370556318441789,298.86043832021,-0.4358710212735974,-0.3013670660114436,-0.4358710212735974,0.7068373041567952,-0.6376129498411555,1.0601530684074938,0.3013670660114436,0,Improved grassland
Lepus europaeus,51.376983,0.783469,2023-03-19,-0.5591170779311957,284.5595256916996,-0.3280262386394905,-0.291954784757615,-0.3280262386394905,0.6660271465483149,-0.5600490832082208,0.998598531974368,0.291954784757615,0,Urban
Lepus europaeus,51.36835,-1.49539,2022-05-09,-0.66400294322378,293.6690400903445,-0.4351032594065381,-0.3011227614874102,-0.4351032594065381,0.6994544075540684,-0.6367521879210325,1.0490477507109222,0.3011227614874102,0,Coniferous woodland
Lepus europaeus,53.195878,-1.304766,2022-05-28,-0.5601266311941837,291.7466854884247,-0.2900055879066823,-0.3336140441160239,-0.2900055879066823,0.6517528829744121,-0.5640714945167226,0.9775279069258932,0.3336140441160239,0,Improved grassland
Lepus europaeus,51.484627,-1.411656,2022-06-11,-0.739230448149974,295.4259606299213,-0.3456372257739029,-0.4203869315627,-0.3456372257739029,0.781449202758727,-0.6824122663537459,1.1720556458786011,0.4203869315627,0,Arable
Lepus europaeus,53.158256,-1.925932,2023-12-29,-0.1765057754467587,275.0229176470589,-0.1656895144992289,-0.0596807383279552,-0.1656895144992289,0.2043489784709597,-0.2241869313105244,0.3064786156229008,0.0596807383279552,0,Acid grassland
Lepus europaeus,51.536952,-1.350573,2023-04-23,0.1151791625086678,287.9010157480315,0.4834147868551923,-0.5618842597395044,0.4834147868551923,0.1415046581369063,-0.1076958771858178,0.212244529841456,0.5618842597395044,0,Arable
Lepus europaeus,51.36333,1.26856,2024-03-16,-0.4569435913698906,283.0029474872953,-0.3405588488074784,-0.1060861453005485,-0.3405588488074784,0.4324388482562325,-0.4339846466112399,0.6485247802988904,0.1060861453005485,0,Improved grassland
Lepus europaeus,52.71496,-2.84266,2024-06-11,-0.6818173312795887,290.8770691163604,-0.3433414223692609,-0.4001426520591735,-0.3433414223692609,0.7436408147852187,-0.6571392806382379,1.115346620352107,0.4001426520591735,0,Improved grassland
Lepus europaeus,52.590322,-3.01184,2024-12-01,0.062307503861278,275.6562992125984,0.1339181971888033,-0.1734895361601715,0.1339181971888033,0.048706596895311,-0.0405553291141005,0.0730552330421562,0.1734895361601715,0,Acid grassland
Lepus europaeus,52.821948,-2.372428,2023-07-09,-0.4160588439484962,293.5882047244095,-0.1673927632922645,-0.3494996805054595,-0.1673927632922645,0.5355963376533779,-0.4837470143270754,0.8032916716068705,0.3494996805054595,0,Arable
Lepus europaeus,51.614449,0.827367,2024-05-29,-0.2522286486249129,292.1225,-0.0105361137792086,-0.2707858243344204,-0.0105361137792086,0.3214398700765414,-0.2297187416558297,0.4821126158130115,0.2707858243344204,0,Arable
Lepus europaeus,51.707967,-1.468665,2022-03-31,-0.6062271089603937,288.3187344905751,-0.4888167868933443,-0.1247098935547497,-0.4888167868933443,0.605458681054984,-0.5770886546373984,0.908070387639464,0.1247098935547497,0,Improved grassland
Lepus europaeus,50.73658,-4.49707,2023-11-14,-0.0906146555346769,280.95382874015746,0.2317137542498108,-0.4545123609759131,0.2317137542498108,0.2901937942415593,-0.2454396441750445,0.4352637927348828,0.4545123609759131,0,Improved grassland
Lepus europaeus,51.38092,-2.02621,2023-05-28,-0.6275874492100011,296.35134931210524,-0.5029995468444644,-0.1404454531592252,-0.5029995468444644,0.5702063946659339,-0.582512109966355,0.8552085441726349,0.1404454531592252,0,Heather
Lepus europaeus,52.507356,0.333955,2022-09-30,-0.5228253373399989,290.7980333772508,-0.5229311219405304,0.0655873841562755,-0.5229311219405304,0.391459183553941,-0.4638667729643037,0.5870703496496578,-0.0655873841562755,0,Arable
Lepus europaeus,51.23642,-2.07764,2024-04-30,-0.72082850306745,288.72508387799564,-0.5235733561294492,-0.2527630403607148,-0.5235733561294492,0.7440175363362227,-0.6832038024474232,1.1159144397850689,0.2527630403607148,0,Calcareous grassland
Lepus europaeus,53.1855,-2.80071,2023-07-17,-0.4268513828334033,293.6893307086614,-0.2323821376819591,-0.2819023929408174,-0.2323821376819591,0.4980966243723231,-0.4566097706869042,0.7470803992534778,0.2819023929408174,0,Neutral grassland
Lepus europaeus,52.013383,0.737427,2022-05-25,-0.5231781625743804,294.320607424072,-0.1195595802145783,-0.531608479323442,-0.1195595802145783,0.7461001822179217,-0.6094171364957928,1.1186975913467108,0.531608479323442,0,Suburban
Lepus europaeus,54.100883,-1.177803,2023-06-23,-0.7560136265321526,300.4145124167172,-0.5034480251077821,-0.3129196705181864,-0.5034480251077821,0.7758784644339362,-0.6978067290513473,1.1636977544812563,0.3129196705181864,0,Urban
Lepus europaeus,51.236668,-1.326372,2023-02-26,-0.528829406073116,281.85359477124183,-0.4280059573046216,-0.0988648291171205,-0.4280059573046216,0.5125167753805128,-0.5020574080475081,0.7686784296154151,0.0988648291171205,0,Improved grassland
Lepus europaeus,51.055842,-1.994242,2022-11-15,-0.666782128314064,283.36,-0.525894992226303,-0.1152521359490182,-0.525894992226303,0.623099009658009,-0.5948628666747592,0.934457015128431,0.1152521359490182,0,Arable
Lepus europaeus,52.154681,0.320576,2025-03-01,-0.6012210562600487,282.5330820011135,-0.4614594021950673,-0.1423307470741311,-0.4614594021950673,0.5536928103403982,-0.5550462476235454,0.830425913762175,0.1423307470741311,0,Arable
Lepus europaeus,51.32229,-1.79526,2024-08-12,-0.6092991821984508,299.20365879265086,-0.4669585093226538,-0.1397705742457183,-0.4669585093226538,0.5835323774829181,-0.5561444334460935,0.8751858198690236,0.1397705742457183,0,Arable
Lepus europaeus,51.22711,-2.11196,2024-07-13,-0.7703670430917611,294.0348181477315,-0.5369079366630879,-0.2699447075472532,-0.5369079366630879,0.7904506792242021,-0.7027778828000114,1.1855408572434052,0.2699447075472532,0,Calcareous grassland
Lepus europaeus,54.222772,-0.891832,2022-01-29,-0.5949073559226192,276.4344871794872,-0.4807205078102096,-0.1155779742963421,-0.4807205078102096,0.5740959518028292,-0.5556404065159529,0.8609796325021698,0.1155779742963421,0,Arable
Lepus europaeus,51.60861,0.83302,2023-09-10,-0.3115345649863264,296.29451802397085,-0.2252695777369145,-0.0517808732125991,-0.2252695777369145,0.2907505988375126,-0.2801451206749148,0.436031312315397,0.0517808732125991,0,Improved grassland
Lepus europaeus,53.98585,-2.677908,2024-06-27,-0.8089330735676792,294.2266404199475,-0.4600988962296873,-0.4461700778658135,-0.4600988962296873,0.8535922973977614,-0.7479540651095281,1.2801800154076726,0.4461700778658135,0,Improved grassland
Lepus europaeus,53.804851,-0.315426,2024-05-09,-0.5177335740282352,294.525151856018,-0.412982187028068,-0.1002760843485171,-0.412982187028068,0.4836937298727488,-0.4818951176552414,0.7254357380456486,0.1002760843485171,0,Arable
Lepus europaeus,52.23414,-2.92349,2023-09-08,-0.2460488391658276,295.74430252100836,-0.0657014195452555,-0.2627720078688182,-0.0657014195452555,0.3578724570299817,-0.3227130729603349,0.5367618728047903,0.2627720078688182,0,Suburban
Lepus europaeus,52.805803,-1.328719,2023-05-14,-0.659778721353737,294.48105025409365,-0.4666065702784077,-0.2929609909672406,-0.4666065702784077,0.6438745017640883,-0.6496373470424484,0.9656919078836296,0.2929609909672406,0,Arable
Lepus europaeus,53.34353,-2.87424,2023-03-03,-0.4738251779848086,278.9293503937008,-0.3913650301285036,-0.0712866841250326,-0.3913650301285036,0.413205660590779,-0.4389152112534608,0.6196948062831074,0.0712866841250326,0,Arable
Lepus europaeus,52.5366,0.84668,2025-03-24,-0.6477729564054168,288.1765167243368,-0.5578317245853466,-0.0760460578375073,-0.5578317245853466,0.5893463287867802,-0.6018142414778762,0.8838962165624928,0.0760460578375073,0,Suburban
Lepus europaeus,54.23286,-2.72232,2023-05-06,-0.040978549158756,289.04289895013125,0.031152817145495,-0.134233379552437,0.031152817145495,0.1211959002908299,-0.1030580504782481,0.1817854534638319,0.134233379552437,0,Improved grassland
Lepus europaeus,56.27501,-2.63532,2023-05-20,-0.1993156964322997,290.17,-0.0846511122618134,-0.1669498439458119,-0.0846511122618134,0.2717664871682706,-0.2467099258686841,0.4076207552514752,0.1669498439458119,0,Arable
Lepus europaeus,51.31079,-1.87712,2022-06-14,-0.6886256805137932,296.00390519366897,-0.3305070673383975,-0.4263960053549597,-0.3305070673383975,0.729377333949186,-0.6649753171575745,1.0939478736490205,0.4263960053549597,0,Arable
Lepus europaeus,53.325254,-1.772506,2023-05-04,0.1198582287852172,290.50824409448813,0.1799353756990297,-0.1383176215139525,0.1799353756990297,-0.0172116168748755,0.0427099649976198,-0.0258167080413364,0.1383176215139525,0,Acid grassland
Lepus europaeus,51.44209,-1.68885,2022-04-27,-0.5617175977987625,290.8962857142857,-0.266928805099149,-0.3135991620066025,-0.266928805099149,0.5809245248380553,-0.5366372439600406,0.8712917213299484,0.3135991620066025,0,Arable
Lepus europaeus,51.22676,-2.11293,2024-08-31,-0.4688529546935375,289.832,-0.32327362406313,-0.1892077627958932,-0.32327362406313,0.5419698713732019,-0.4832580681984162,0.812873071436225,0.1892077627958932,0,Calcareous grassland
Lepus europaeus,54.077971,-2.842109,2024-05-06,-0.0729528524477305,288.76946745562134,-0.0636764222158249,0.0009754895033245,-0.0636764222158249,0.0798532741926304,-0.0632584887682058,0.1197691659575288,-0.0009754895033245,0,Urban
Lepus europaeus,54.260578,-1.116492,2022-03-14,-0.5889518682741551,285.1356887600589,-0.5024104821389698,-0.0784206294513419,-0.5024104821389698,0.5740532052056115,-0.5544494573376113,0.8609432074749087,0.0784206294513419,0,Deciduous woodland
Lepus europaeus,51.268065,1.378956,2023-02-20,-0.5734942501325019,280.00637139107613,-0.4753639234708858,-0.1115694395778754,-0.4753639234708858,0.5398792323674427,-0.5522712684340586,0.8096987349869739,0.1115694395778754,0,Fen
Lepus europaeus,52.12075,-2.04777,2024-02-01,-0.6091986650319275,279.0892829021372,-0.5203445539182583,-0.0445516939515328,-0.5203445539182583,0.5226175450716994,-0.5494140218554975,0.7837753521735246,0.0445516939515328,0,Improved grassland
Lepus europaeus,52.22169,-3.04746,2023-09-15,-0.0166380210777086,292.1547224409449,0.2258510236428732,-0.3699778394127198,0.2258510236428732,0.2135304064383671,-0.1572296610942094,0.3202769091852674,0.3699778394127198,0,Acid grassland
Lepus europaeus,51.384877,0.789472,2024-04-21,-0.4437546846424102,284.1013664201066,-0.2744631809934689,-0.2076001021767224,-0.2744631809934689,0.503676415668138,-0.4513261568251037,0.7554081299355239,0.2076001021767224,0,Improved grassland
Lepus europaeus,53.676373,-2.980366,2025-03-26,-0.5471698104278827,285.77312432432433,-0.4394375321910634,-0.0847217752503695,-0.4394375321910634,0.4863152551991431,-0.5074827611013564,0.7293306863112269,0.0847217752503695,0,Arable
Lepus europaeus,52.6453,-2.94114,2024-07-27,-0.6380313347941282,295.6529098039216,-0.4170013954184381,-0.2683468000020729,-0.4170013954184381,0.6894467254265039,-0.612696086901884,1.0340783422391402,0.2683468000020729,0,Improved grassland
Lepus europaeus,51.33852,1.1717,2025-01-30,-0.7430866464575373,277.68730158730165,-0.4617612185526633,-0.3190952500918406,-0.4617612185526633,0.7361165446504851,-0.6788603536403597,1.1040295348607605,0.3190952500918406,0,Improved grassland
