species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,hazel_presence,birch_presence,beech_presence,honeysuckle_presence,oak_presence,hawthorn_presence,Land_cover
Muscardinus avellanarius,50.956811,-2.165105,2022-09-17,-0.6507416078530792,290.04400000000004,-0.4709571624674049,-0.2082355932594357,-0.4709571624674049,0.6770788310437125,-0.6096382781198696,1.0154798804886358,0.2082355932594357,0,0,0,0,0,0,Calcareous grassland
Muscardinus avellanarius,50.707528,-3.240551,2023-09-26,-0.7295455067808705,289.60862099253404,-0.4738844942012526,-0.3144255551907894,-0.4738844942012526,0.7911496007541973,-0.6842285386424412,1.1865882626123008,0.3144255551907894,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.692422,-3.721535,2022-09-16,-0.6460653739657342,287.91384251968503,-0.4500148593766641,-0.2523123587148837,-0.4500148593766641,0.6931533782388578,-0.6271587634508642,1.0395554279949215,0.2523123587148837,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.329746,1.091958,2024-09-16,-0.0058864074378994,290.3171916010499,0.033888445280116,-0.0897364856541569,0.033888445280116,0.0710666701923412,-0.0561600157931461,0.106591945181547,0.0897364856541569,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.458717,-2.641889,2024-09-15,-0.5676232348378005,286.7905984251969,-0.3896016670463955,-0.270993608221623,-0.3896016670463955,0.634128023734879,-0.5875844338826048,0.9510793404265786,0.270993608221623,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.839547,1.199383,2022-05-01,-0.6736386047538562,291.119589371413,-0.4728868226422574,-0.2551588905987474,-0.4728868226422574,0.6911000193659111,-0.6420362630148513,1.036522680505548,0.2551588905987474,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.754425,-3.043318,2022-03-08,-0.8144306566501813,284.7766190646624,-0.5530806637220929,-0.3536022693593958,-0.5530806637220929,0.8210953423671227,-0.7488644074195563,1.2315010257332235,0.3536022693593958,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.652161,-3.366406,2022-10-18,-0.6820739226061331,287.8530196078431,-0.5789438393852061,-0.176398290917705,-0.5789438393852061,0.6957486108502693,-0.6847962168130499,1.0434365851313565,0.176398290917705,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,51.104407,-0.165966,2022-08-09,-0.6059502494708898,306.14729728111155,-0.5209476376211677,-0.1046530877146176,-0.5209476376211677,0.5613074564561562,-0.5680440414286938,0.841837378606472,0.1046530877146176,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,50.396402,-4.639469,2022-06-28,-0.7787925686854139,295.7973834039976,-0.4947683048389857,-0.3524340577360914,-0.4947683048389857,0.8053060766232712,-0.7182118057578505,1.2078372282184913,0.3524340577360914,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.702595,-1.229615,2023-05-23,-0.8129382622720948,293.02118794933244,-0.4853256828524124,-0.4280841621344813,-0.4853256828524124,0.8668499940309548,-0.7552034756181246,1.3001231322375526,0.4280841621344813,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.003862,1.109087,2022-10-30,-0.6692308390481865,285.8875,-0.527769291072028,-0.1610492563387013,-0.527769291072028,0.640640645415641,-0.6195737152435529,0.9607691929390768,0.1610492563387013,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.962944,0.212972,2023-05-23,-0.7967066806893851,291.13139362458435,-0.4828206279328677,-0.4029291564154584,-0.4828206279328677,0.8425831434731365,-0.7395266377478695,1.2637220688581512,0.4029291564154584,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.18215,0.814278,2023-05-21,-0.6845004121103712,292.77637472766884,-0.4538501697333983,-0.2973635168969603,-0.4538501697333983,0.6786001805530412,-0.632885238888164,1.0177866690716395,0.2973635168969603,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.221904,0.726642,2023-09-14,-0.6229575630393616,299.06720909886263,-0.5621603423553218,-0.0031430116966205,-0.5621603423553218,0.5648088799011298,-0.5588335085539101,0.847091628132363,0.0031430116966205,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.18296,-0.019762,2024-07-01,-0.7491393385237107,297.3600646794151,-0.520503002425861,-0.2869911998086267,-0.520503002425861,0.7741369201327619,-0.6933782653762942,1.1610820284351502,0.2869911998086267,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.074088,0.889266,2023-05-20,-0.8452853939266061,292.7564349888956,-0.4958248328778847,-0.454978793697197,-0.4958248328778847,0.8956191952340085,-0.7752742705720653,1.343276714282981,0.454978793697197,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.592879,-3.639877,2022-02-11,0.0560807864661108,273.94546405228755,0.1423719290751512,-0.1629046869717927,0.1423719290751512,0.0553960862451931,-0.0210024165626296,0.0830871179337338,0.1629046869717927,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,52.513989,-3.968714,2022-06-20,-0.8027427436627531,293.3068587541068,-0.52218186366066,-0.4025750262958418,-0.52218186366066,0.8611867997946895,-0.761915234637568,1.291641855324711,0.4025750262958418,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.883854,-4.112441,2022-05-22,-0.6497778688227189,294.8431594488189,-0.4156777286791817,-0.3008449626963941,-0.4156777286791817,0.6556002038281347,-0.6065939738165756,0.9832518032518496,0.3008449626963941,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.553742,-4.436474,2024-06-25,-0.0241307491163208,295.0578477690289,0.0882140878153559,-0.1992828138633103,0.0882140878153559,0.1342825259313468,-0.1081916254803665,0.2014142878652748,0.1992828138633103,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.210821,-3.926927,2023-09-15,-0.8552764772295682,289.3008652764558,-0.6068093899236998,-0.3730322762871417,-0.6068093899236998,0.8887839733916483,-0.7985061703839446,1.3330005998144625,0.3730322762871417,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.28711,-2.76855,2024-07-17,-0.7759426803066878,294.55636583888554,-0.5515413592267644,-0.3047884047681765,-0.5515413592267644,0.8074164539452183,-0.7227573937582652,1.2109858808307323,0.3047884047681765,0,0,0,0,0,0,Calcareous grassland
Muscardinus avellanarius,51.458717,-2.641889,2023-10-15,-0.7556086609268062,287.16074445239803,-0.5421246327513745,-0.3181507090665791,-0.5421246327513745,0.7855940708845,-0.7298109927949491,1.1781742017476535,0.3181507090665791,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.29533,1.032257,2024-09-26,-0.0404524087112515,288.1313117394417,0.0093213897419833,-0.1038175784893927,0.0093213897419833,0.1060968716969061,-0.0941062186383391,0.159136155123766,0.1038175784893927,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.530415,-3.72974,2024-09-24,-0.1515717657214921,288.9680000000001,-0.0273351257388647,-0.1732442492491491,-0.0273351257388647,0.2574061926703866,-0.1979660634497819,0.3860338727964159,0.1732442492491491,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.295909,-2.797382,2024-10-19,-0.5591620507431094,285.85752784764645,-0.4651708173434965,-0.1229915876156751,-0.4651708173434965,0.5654325341104444,-0.5331858523554052,0.8480130378661652,0.1229915876156751,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.098761,-1.30874,2024-06-27,0.0445898826587262,297.89676563958915,0.0909337089118687,-0.107594140467522,0.0909337089118687,0.0402228167396335,-0.0168178721134769,0.0603322621988634,0.107594140467522,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.067317,-0.096067,2024-10-25,-0.7979359112248112,286.41891732283466,-0.5623294399783506,-0.3137771702698865,-0.5623294399783506,0.8160182811218749,-0.7494767080568583,1.2237342738130397,0.3137771702698865,0,0,1,0,0,0,Improved grassland
Muscardinus avellanarius,50.898561,-0.984645,2023-10-16,0.1991536416985365,287.1270472440945,0.4152756720742186,-0.3945628892019726,0.4152756720742186,0.020458873369824,0.0262560221546063,0.0306847565169461,0.3945628892019726,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.073265,-1.637408,2023-10-27,-0.803465983535782,283.79954751131226,-0.6422230336477912,-0.2420089976295507,-0.6422230336477912,0.7616259269802922,-0.7577391005652101,1.1419012381319658,0.2420089976295507,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.335413,-0.616146,2023-09-12,-0.6538030670880516,295.99263512957634,-0.4550965687841035,-0.1967077726913459,-0.4550965687841035,0.6608411878802768,-0.5940290471481656,0.9911403525229686,0.1967077726913459,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.976774,-3.290447,2023-10-21,-0.7750968830190808,287.2507401574803,-0.4703944145676866,-0.3737894284003524,-0.4703944145676866,0.8234197186393245,-0.7170961621805367,1.2350004296836192,0.3737894284003524,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.86296,-1.028047,2024-11-20,-0.4940603688510179,281.4155555555555,-0.4152099982145019,-0.1035279072896074,-0.4152099982145019,0.5169600089774642,-0.4942034310949367,0.7752219992517979,0.1035279072896074,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,50.891131,-1.183857,2024-10-11,-0.2269302624233839,287.6701856017998,-0.156521604902169,-0.1060511944552944,-0.156521604902169,0.2741071681686585,-0.2532774176936601,0.4111195480079023,0.1060511944552944,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.873175,-2.458947,2022-03-20,-0.6778692144288548,286.58933333333334,-0.4910023080116496,-0.2545600745734198,-0.4910023080116496,0.6960136784429212,-0.6534343144371374,1.0438843533802469,0.2545600745734198,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,51.252733,-0.475332,2023-09-07,-0.6626410367566392,299.16053898670503,-0.4925051408312363,-0.1555059819637521,-0.4925051408312363,0.650830539237771,-0.600040995415363,0.976123520070837,0.1555059819637521,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.269131,1.001855,2024-08-25,-0.8059255964855264,296.99012455261277,-0.5983321651260279,-0.3600615265867853,-0.5983321651260279,0.8432949091149078,-0.7818534265553252,1.2647668995384993,0.3600615265867853,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.074088,0.889266,2024-07-20,-0.8255926483813009,299.13023622047245,-0.5957171479764394,-0.359107834781746,-0.5957171479764394,0.868830940950971,-0.7839707883442116,1.3030706466305422,0.359107834781746,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.261345,-0.446382,2022-11-20,-0.6676563012813314,282.98035361488905,-0.4788218072025794,-0.184715603435966,-0.4788218072025794,0.6709015040544892,-0.6040443225919155,1.006189216846465,0.184715603435966,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,52.56388,-2.761174,2023-01-13,-0.4357786256039889,277.54863523187055,-0.2858182043899865,-0.2350152933285877,-0.2858182043899865,0.4988453853768037,-0.4854795279645717,0.7481867204691542,0.2350152933285877,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,54.233736,-3.037052,2023-11-21,-0.7128352548194327,277.6767478604345,-0.4927046889787054,-0.2882151204831542,-0.4927046889787054,0.7005763673221163,-0.677276218308735,1.05063964143471,0.2882151204831542,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.535476,-4.449646,2022-05-25,-0.8040769994544033,294.69808159232076,-0.5648654534161135,-0.2801363959285931,-0.5648654534161135,0.8073722584572918,-0.724288175034608,1.2109327523116509,0.2801363959285931,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.259562,-0.317453,2022-08-16,-0.7244803612240103,303.2970811796898,-0.5648697955603887,-0.2009959540844473,-0.5648697955603887,0.703688709340817,-0.6777377708789697,1.0553986137487574,0.2009959540844473,0,0,0,0,0,0,Calcareous grassland
Muscardinus avellanarius,51.386103,-2.755837,2022-07-18,-0.701649292995611,299.32776664280607,-0.4597040988573667,-0.3523816864422199,-0.4597040988573667,0.743520139106315,-0.6658983572674746,1.1151240825908362,0.3523816864422199,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.786505,-3.412879,2023-07-21,-0.2205942438229667,293.5943307086614,0.0561817027164847,-0.3938093563995343,0.0561817027164847,0.4269465227534877,-0.3440932510719219,0.6403672708284177,0.3938093563995343,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,51.055366,-1.666083,2022-08-24,-0.7941190125478339,303.575,-0.5976998361588072,-0.3326958625640628,-0.5976998361588072,0.8217597391380489,-0.7687594448326975,1.232470544453187,0.3326958625640628,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.244296,-0.518593,2023-09-23,-0.6085449801786146,293.18615805109926,-0.4535504693604325,-0.1462525911727513,-0.4535504693604325,0.6269378331962353,-0.5646396313092007,0.9402140473382248,0.1462525911727513,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.735922,-3.099591,2024-07-13,-0.7960717274226586,294.76582677165356,-0.5704394323401565,-0.299518600390432,-0.5704394323401565,0.8093914090347684,-0.732527916713803,1.2139515871763424,0.299518600390432,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.450622,-4.628399,2022-11-28,-0.5215393514298993,276.2221406828466,-0.3008358275803096,-0.2952060264345258,-0.3008358275803096,0.5856456411639623,-0.5346917260388134,0.8783995426066759,0.2952060264345258,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.674816,-1.116851,2022-06-28,-0.7571381456078684,295.8960123265842,-0.5010314726985242,-0.3357780648360411,-0.5010314726985242,0.7916623598799873,-0.7121391186295868,1.187365873141398,0.3357780648360411,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.132202,1.015721,2024-10-02,-0.5271999926881912,289.935614889048,-0.4861720778981537,0.0073807254594626,-0.4861720778981537,0.4406436155459711,-0.466414607753599,0.6608764986635293,-0.0073807254594626,0,0,0,0,0,0,Arable
Muscardinus avellanarius,52.550761,-3.247644,2022-05-15,-0.765614949564035,291.50011248593927,-0.4723914353595421,-0.3477916177229984,-0.4723914353595421,0.8004814324709458,-0.6964209992674033,1.2005894528095669,0.3477916177229984,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.30758,0.903915,2023-10-25,-0.5821788938432366,285.5863244206774,-0.5092499229761505,-0.0424611892117787,-0.5092499229761505,0.5039922353923414,-0.530921812072821,0.7558427150065751,0.0424611892117787,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,50.692212,-3.735686,2022-04-24,-0.6087440670554972,289.48758623922015,-0.3654442850886378,-0.3305548725809857,-0.3654442850886378,0.6661377467104952,-0.6127217221477648,0.9985950096429248,0.3305548725809857,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,52.131827,1.03031,2022-05-17,-0.7464608857464515,293.4611811023622,-0.4500036565364876,-0.4077187669586856,-0.4500036565364876,0.8001522939897371,-0.7219509927825254,1.2000801021437908,0.4077187669586856,0,0,0,0,0,0,Arable
Muscardinus avellanarius,50.553742,-4.436474,2022-07-21,-0.8240035642070644,299.32141016463856,-0.5831690812315148,-0.3225582998022784,-0.5831690812315148,0.831569592935364,-0.757166038440636,1.2472169385053269,0.3225582998022784,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.330232,0.288033,2023-11-22,-0.7823886450528501,280.5197272727273,-0.534934654534135,-0.2662528562965133,-0.534934654534135,0.7566006983630912,-0.705491435077112,1.1346826141126345,0.2662528562965133,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.358777,-3.779729,2024-08-23,-0.5032962996269904,292.521033464567,-0.2813343904552701,-0.2914631908458775,-0.2813343904552701,0.576145274878003,-0.5207503499624122,0.8641122028907511,0.2914631908458775,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,53.07861,-3.471857,2022-06-22,0.0264283910515303,289.0944438170525,0.1425233912329355,-0.2011277234425028,0.1425233912329355,0.0984907865702748,-0.0588909227703136,0.1477101604000741,0.2011277234425028,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,51.244296,-0.518593,2022-09-24,-0.7945068625643065,287.77249803921575,-0.5517767858975754,-0.2860293679766184,-0.5517767858975754,0.8110551360069322,-0.7221712875742868,1.216415661043012,0.2860293679766184,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.329746,1.091958,2022-06-26,-0.8912546111328732,295.62816835395574,-0.6416550429030751,-0.3975507057606515,-0.6416550429030751,0.9008723307295076,-0.8237343062549725,1.3511535000489656,0.3975507057606515,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,53.246179,-0.285516,2024-10-19,-0.7984894440477761,286.3179930008749,-0.6475356834528233,-0.2384528903850862,-0.6475356834528233,0.7653227365831278,-0.7567748885330867,1.1477555087323568,0.2384528903850862,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,54.233736,-3.037052,2022-04-16,-0.6407607108839485,288.0288868407578,-0.4901907135201626,-0.1498406008501348,-0.4901907135201626,0.6152044613895671,-0.5808312775691472,0.9226857490977328,0.1498406008501348,1,0,0,1,0,0,Improved grassland
Muscardinus avellanarius,50.988875,-0.256016,2024-06-12,-0.6455069227403055,294.8401818181818,-0.4103263168060963,-0.2999891601978303,-0.4103263168060963,0.704106285471571,-0.626169276708578,1.0560510692261809,0.2999891601978303,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,53.280529,-0.914103,2022-08-20,-0.6062563421019773,306.7292246281715,-0.5367451308814576,-0.1175627992425154,-0.5367451308814576,0.5304325583573575,-0.5854769584513007,0.7955389759643327,0.1175627992425154,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.87628,-4.495912,2022-07-21,-0.7481635555484473,298.4039424836601,-0.5814291098692363,-0.2181941988329718,-0.5814291098692363,0.7308452186343719,-0.6971082798464293,1.096138582554916,0.2181941988329718,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.665259,-2.688181,2023-08-26,-0.5972131056064588,293.9923228346457,-0.3668234689523495,-0.3013439206029304,-0.3668234689523495,0.6463993170064013,-0.594768174086195,0.9694547211019104,0.3013439206029304,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.956811,-2.165105,2023-04-18,-0.7313881109121023,286.6725,-0.5708317604806408,-0.1640740881988797,-0.5708317604806408,0.7116046227348543,-0.6702713369998002,1.0672405692204945,0.1640740881988797,0,0,0,0,0,0,Calcareous grassland
Muscardinus avellanarius,51.235307,-0.518882,2024-10-24,-0.6480881939235233,286.5618503937008,-0.5035801854095829,-0.2109266075520928,-0.5035801854095829,0.6900568061608798,-0.6391900764269334,1.0348920066496428,0.2109266075520928,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,51.300355,0.831722,2023-08-14,-0.6502661847704964,297.3957347831521,-0.5208085138802827,-0.1396499455049228,-0.5208085138802827,0.6070400605026562,-0.587898005583785,0.9104229180927524,0.1396499455049228,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.163841,0.827746,2023-06-20,-0.7417645826228647,297.3676536112109,-0.4266141588837598,-0.4167335539763971,-0.4266141588837598,0.771198599478404,-0.7115995231196217,1.156654918960046,0.4167335539763971,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.15005,-0.950543,2023-06-30,-0.5849760028911731,302.7327283464567,-0.3469414991180027,-0.2834239148893076,-0.3469414991180027,0.5928926629427652,-0.5740971241511001,0.8892399611059904,0.2834239148893076,0,0,0,0,0,0,Arable
Muscardinus avellanarius,52.168158,-2.783643,2024-08-17,-0.623414089342211,291.53559055118114,-0.4072545962491428,-0.2882651532495623,-0.4072545962491428,0.6725355627820483,-0.614864580003059,1.008630430488518,0.2882651532495623,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.343224,0.073292,2023-11-23,-0.7813674902037052,279.54833333333335,-0.6114361343012812,-0.210499559457599,-0.6114361343012812,0.7283369601096458,-0.7335099056017228,1.092247541994804,0.210499559457599,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.32396,0.58915,2024-06-18,-0.7898001212207084,295.51877093772373,-0.5216661746884331,-0.3539303619580901,-0.5216661746884331,0.8351442915327957,-0.7347552378784742,1.2525869377400878,0.3539303619580901,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,52.016363,-2.606127,2024-09-17,-0.7190155707911866,287.37796850393704,-0.467711330808557,-0.3296968439108365,-0.467711330808557,0.7684651620200142,-0.687296142780942,1.1525203105175308,0.3296968439108365,0,0,0,0,0,0,Arable
Muscardinus avellanarius,52.38593,-2.376092,2023-06-26,-0.824672245366433,295.86190231729057,-0.5560370417257033,-0.4002516901896008,-0.5560370417257033,0.8611201789228194,-0.780181130746677,1.2914888061845549,0.4002516901896008,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,52.72072,-3.32652,2023-05-18,-0.8456182890042246,292.80796032707445,-0.5405662588326807,-0.4424986466982297,-0.5405662588326807,0.8865486695911805,-0.7921931347530605,1.3296726806103285,0.4424986466982297,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,51.231218,0.712868,2023-10-10,-0.7182445735344056,289.76163922691484,-0.5536794702502674,-0.1892120031310901,-0.5536794702502674,0.7072302006344622,-0.6594633777169661,1.060650836278764,0.1892120031310901,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,53.07861,-3.471857,2024-09-03,-0.8016123788596304,287.8488006775833,-0.4470067289401878,-0.5312643724870383,-0.4470067289401878,0.8752892919476416,-0.7922094359327965,1.3126857538109198,0.5312643724870383,0,0,0,0,0,0,Coniferous woodland
Muscardinus avellanarius,50.553742,-4.436474,2023-10-20,-0.786730537716876,286.50221522309715,-0.4885553681836817,-0.3889929230970703,-0.4885553681836817,0.8327016209983494,-0.7367365470974846,1.2488587674481555,0.3889929230970703,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.828539,-0.499504,2022-06-20,-0.8025428518171356,295.77127272727273,-0.4951465223343547,-0.4775410805429496,-0.4951465223343547,0.8451454086404208,-0.7837358249874528,1.267569142823056,0.4775410805429496,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,52.043676,-0.448565,2024-06-22,-0.6368054219014627,294.5684566929134,-0.363001463768891,-0.3747156313601326,-0.363001463768891,0.7089588622372663,-0.6458556835618906,1.0633191466059364,0.3747156313601326,0,0,0,0,0,0,Arable
Muscardinus avellanarius,52.053147,-2.417039,2023-07-15,0.2894622247344303,297.7788976377953,0.6801773080666675,-0.662031734558057,0.6801773080666675,-0.002447306032692,0.0332548019360086,-0.0036708676370305,0.662031734558057,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.979459,-0.227877,2024-10-04,-0.7189832938850984,288.02851181102363,-0.5321216020871375,-0.2026966607992134,-0.5321216020871375,0.7371940240110274,-0.6599141024441129,1.1056414002622803,0.2026966607992134,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.553742,-4.436474,2024-07-23,0.0078862251348887,296.95450787401575,0.1005011360304368,-0.1771192499575904,0.1005011360304368,0.1076339161340186,-0.0780826319382311,0.1614436876801106,0.1771192499575904,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.244113,-0.504272,2023-10-29,-0.7725755922666309,284.55757030371205,-0.60527738676982,-0.1804013359857151,-0.60527738676982,0.7072774991415713,-0.7118585378436002,1.0606789021934262,0.1804013359857151,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.86496,-2.690537,2022-09-25,-0.7586505241833977,289.13926976457486,-0.5005328503314319,-0.3506801507274489,-0.5005328503314319,0.8131326683399346,-0.7200136286516191,1.2195125363314694,0.3506801507274489,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.420374,-3.866502,2023-05-25,-0.7950084974524875,295.14100131752303,-0.5514302893114807,-0.3018794203776432,-0.5514302893114807,0.7977449296199846,-0.7319030847929516,1.1964973223244413,0.3018794203776432,0,0,0,0,0,0,Heather
Muscardinus avellanarius,51.800363,-2.646731,2023-10-31,-0.3874902090826878,283.051026470236,-0.2953232505856587,-0.182224861774623,-0.2953232505856587,0.428916071315747,-0.4424231356277787,0.6431205971551517,0.182224861774623,0,0,0,0,0,0,Inland rock
Muscardinus avellanarius,51.180593,-3.539356,2024-10-17,-0.5623812058884756,285.489113099499,-0.3714536416689457,-0.2342897266899108,-0.3714536416689457,0.6206603420448634,-0.5479903003723461,0.9308969879765504,0.2342897266899108,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,50.883854,-4.112441,2024-06-23,-0.0508760466149347,292.355937007874,0.031949592952322,-0.1551965204300914,0.031949592952322,0.1343068522992943,-0.1226863747638183,0.2014401395633613,0.1551965204300914,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.001772,-2.165264,2022-06-15,-0.7575323305518387,298.76444444444445,-0.5327480149824274,-0.2975592323516747,-0.5327480149824274,0.7639206371856464,-0.7092185565739966,1.1457490927333438,0.2975592323516747,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.484835,-3.770365,2023-06-09,-0.655152836738825,298.09160795690013,-0.4278728869139365,-0.2813018940266603,-0.4278728869139365,0.6807904150843542,-0.6186737417507443,1.0210602759161005,0.2813018940266603,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,50.953078,-2.948103,2023-10-18,-0.349764562246437,288.097094488189,-0.2346342095468433,-0.1597068536520875,-0.2346342095468433,0.383606054820643,-0.3718711136536849,0.5752950096822518,0.1597068536520875,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.735922,-3.099591,2023-06-25,-0.8266965214485364,299.5200823192556,-0.5564071898259261,-0.3798960793831916,-0.5564071898259261,0.8495969843106332,-0.770323063597624,1.2742522487464547,0.3798960793831916,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,52.340304,-1.451009,2022-05-21,-0.8077337794383032,293.6837019607843,-0.4966469027843629,-0.391639847142553,-0.4966469027843629,0.8599600658658505,-0.7438758193779331,1.2897840164143042,0.391639847142553,0,0,0,0,0,0,Improved grassland
Muscardinus avellanarius,51.085364,0.390163,2024-10-06,-0.6230047502438256,286.16410941715293,-0.3437650507063748,-0.3770005029387383,-0.3437650507063748,0.7517732901390709,-0.6332809736605229,1.1274539239390649,0.3770005029387383,0,0,0,0,0,0,Arable
Muscardinus avellanarius,51.397326,-1.778593,2022-11-19,-0.6732726554288492,282.66222824419674,-0.5849409986203051,-0.1122016351283673,-0.5849409986203051,0.6224174124894954,-0.6556131348832595,0.9334048722317142,0.1122016351283673,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,50.553742,-4.436474,2024-08-19,-0.7988833383188664,293.0865459317586,-0.530597526696607,-0.3530327170563547,-0.530597526696607,0.844909523905848,-0.7419869214981726,1.2672134794247911,0.3530327170563547,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.102981,-0.737363,2024-07-20,-0.7484023086772725,295.3370022497188,-0.5177602211610451,-0.333322486944073,-0.5177602211610451,0.7994334379876004,-0.72017446161477,1.1989804593196154,0.333322486944073,0,0,0,0,0,0,Deciduous woodland
Muscardinus avellanarius,51.11515,0.248814,2022-11-18,-0.695789837359679,282.74239799570506,-0.5129821281343566,-0.2975661303832579,-0.5129821281343566,0.7426961046796864,-0.7019156085810118,1.1137638709178883,0.2975661303832579,0,0,0,0,0,0,Suburban
Muscardinus avellanarius,50.781237,-3.795723,2022-10-11,-0.7947162477770978,288.3116108923884,-0.5294819884319419,-0.3303991700470712,-0.5294819884319419,0.8102895406625434,-0.7269248068915541,1.2152839559413222,0.3303991700470712,0,0,0,0,0,0,Improved grassland
