species,decimalLatitude,decimalLongitude,eventDate,BSI,LST,MNDWI,NDBI,NDSI,NDVI,NDWI,SAVI,UI,ceratopogonidae_presence,chironomidae_presence,cats_presence,wind_turbines_presence,near_road,Land_cover
Pipistrellus pygmaeus,52.857211,-2.317556,2022-08-05,-0.5718247449086336,302.043760279965,-0.5532004810906175,0.0125272997692444,-0.5532004810906175,0.4775913210515563,-0.5328213561796786,0.7162898881470102,-0.0125272997692444,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.452794,-0.0225,2022-06-07,-0.5434033991675671,301.0180830039526,-0.4461379032946889,-0.0973380999091958,-0.4461379032946889,0.5014433371295267,-0.5013973053800708,0.7520491696538182,0.0973380999091958,0,0,0,0,1,Urban
Pipistrellus pygmaeus,55.95,-3.16,2022-03-28,-0.5992523967948129,286.82000216319113,-0.4481150377226635,-0.1705465424856466,-0.4481150377226635,0.583388269385214,-0.5749203337370605,0.8749602837330764,0.1705465424856466,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,53.05359,-1.18633,2022-06-15,-0.6139772089782133,298.8122834645669,-0.3564327706435952,-0.3503733377641097,-0.3564327706435952,0.6833713943224013,-0.6199329875814844,1.0249350018019932,0.3503733377641097,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,52.256626,-0.248697,2022-10-16,-0.5852554490535382,288.42641135767127,-0.4688158778058335,-0.0835810843357389,-0.4688158778058335,0.525385964303383,-0.520120774824656,0.7872878590751371,0.0835810843357389,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,51.559286,-1.849933,2023-06-09,-0.7469706017227752,299.0211338582678,-0.5098653654402824,-0.278874974140883,-0.5098653654402824,0.7534502929553255,-0.6791663434215427,1.130039572598862,0.278874974140883,0,0,0,0,1,Freshwater
Pipistrellus pygmaeus,55.6,-2.68,2023-09-13,-0.6450972623364478,291.7154150197629,-0.5187197495399116,-0.1353323588751263,-0.5187197495399116,0.5705551544986266,-0.5932657823864874,0.8557154382126538,0.1353323588751263,0,0,0,0,1,Arable
Pipistrellus pygmaeus,51.06233,-0.716278,2023-08-16,-0.6412611343398514,293.36958387799564,-0.3929306651265654,-0.3328694668320923,-0.3929306651265654,0.7217190383438348,-0.6290931376433722,1.082298266267908,0.3328694668320923,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,56.19,-4.05,2025-01-30,-0.2087877134938057,276.16678571428577,-0.1310521189780688,-0.1466029407450708,-0.1310521189780688,0.2679007205556628,-0.2716257598258161,0.4018199756794282,0.1466029407450708,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.41329,-0.659021,2024-07-17,-0.7316333684240363,299.94861767279093,-0.5380955032501364,-0.2763124005552025,-0.5380955032501364,0.76125664463802,-0.697622104822259,1.1417110430241144,0.2763124005552025,0,0,0,0,0,Improved grassland
Pipistrellus pygmaeus,52.245565,-0.257702,2022-04-22,-0.425854226269535,290.3644552123293,-0.2550997363397997,-0.2367274097539581,-0.2550997363397997,0.4918974125178191,-0.4435591118706447,0.7377692552224346,0.2367274097539581,0,0,0,0,0,Suburban
Pipistrellus pygmaeus,51.36943,-2.036366,2024-05-02,-0.7080283343395164,289.6847549019608,-0.4688470419253306,-0.2841004349167302,-0.4688470419253306,0.7225055917790042,-0.6538752252375666,1.0836333475132371,0.2841004349167302,0,0,0,0,1,Deciduous woodland
Pipistrellus pygmaeus,54.277092,-3.207082,2024-05-17,-0.2744386565580987,293.08759280089987,-0.0808880006893365,-0.2612761378935374,-0.0808880006893365,0.3687379500284133,-0.3173115693961899,0.5530399778457916,0.2612761378935374,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.580869,-1.806555,2022-06-02,-0.7427012096200283,295.60109689413827,-0.482924839888123,-0.3138454886590976,-0.482924839888123,0.7567004991046213,-0.6878092934368757,1.1349077879852272,0.3138454886590976,0,0,0,0,1,Urban
Pipistrellus pygmaeus,51.473954,-0.971925,2024-07-21,-0.6794945676199663,301.7225555555556,-0.5477362538704891,-0.1519783489540573,-0.5477362538704891,0.6507851730487483,-0.6251368152022575,0.9760326010390594,0.1519783489540573,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,50.842448,-0.881541,2024-05-09,-0.6805274807511895,290.6373849518811,-0.4495124548444272,-0.3188750364160781,-0.4495124548444272,0.7152664346225001,-0.660388411280046,1.0727641937324368,0.3188750364160781,0,0,0,0,1,Suburban
Pipistrellus pygmaeus,51.577336,-2.080763,2022-09-24,-0.2028377135487466,292.15551820728297,-0.1543761290511403,-0.0747956519871279,-0.1543761290511403,0.2335992762029639,-0.2248034742071279,0.3503675520518442,0.0747956519871279,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,51.47,-3.34,2023-08-14,-0.341696704042528,293.57792156862746,-0.0917996099318989,-0.3312763342519018,-0.0917996099318989,0.5130063354374925,-0.4135260622338475,0.7694245449110257,0.3312763342519018,0,0,0,0,1,Improved grassland
Pipistrellus pygmaeus,52.887231,-1.265042,2022-04-13,-0.321632914838005,288.5345748031496,-0.2114553864901258,-0.1267275281675795,-0.2114553864901258,0.3534941738504335,-0.3217836510868005,0.530118382372419,0.1267275281675795,0,0,0,0,1,Improved grassland
